conferenceGames,expectedWins,division,conference,year,homeGames,teamId,team,awayGames,total
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,East,Conference USA,2005,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2572,Southern Miss,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}",0,,Metro Atlantic Athletic,2005,"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}",2184,Duquesne,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}"
"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}",0,,Big South,2005,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",2678,VMI,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,,Big Sky,2005,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",149,Montana,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 7, 'wins': 0, 'losses': 7, 'ties': 0}",0,,OVC,2005,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",93,Murray State,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,FBS Independents,2005,"{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}",349,Army,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,West,SEC,2005,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",344,Mississippi State,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,West,Mid-American,2005,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2117,Central Michigan,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,Coastal,ACC,2005,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",2390,Miami,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}"
"{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}",0,,Pac-10,2005,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",12,Arizona,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,,MEAC,2005,"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}",2169,Delaware State,"{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}","{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,,MEAC,2005,"{'games': 3, 'wins': 3, 'losses': 0, 'ties': 0}",50,Florida A&M,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,East,SWAC,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2016,Alcorn State,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}",0,,Southern,2005,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2643,The Citadel,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Big East,2005,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",164,Rutgers,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",0,,Pioneer,2005,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2168,Dayton,"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 9, 'losses': 1, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,East,Conference USA,2005,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",276,Marshall,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 7, 'wins': 1, 'losses': 6, 'ties': 0}",0,,Big Sky,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2464,Northern Arizona,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",0,,MEAC,2005,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}",2569,South Carolina State,"{'games': 3, 'wins': 2, 'losses': 1, 'ties': 0}","{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}"
"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",0,,Great West,2005,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",13,Cal Poly,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,North,Big 12,2005,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",2305,Kansas,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",0,East,Sun Belt,2005,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2653,Troy,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,West,Conference USA,2005,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",2638,UTEP,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,FBS Independents,2005,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",2426,Navy,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}",0,,Pioneer,2005,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}",2086,Butler,"{'games': 3, 'wins': 0, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",0,,OVC,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2546,Southeast Missouri State,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,,OVC,2005,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",55,Jacksonville State,"{'games': 3, 'wins': 3, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,East,Sun Belt,2005,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2433,UL Monroe,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}",0,East,Conference USA,2005,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",2116,UCF,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 8, 'losses': 5, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Ivy,2005,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",43,Yale,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,North,Atlantic 10,2005,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",311,Maine,"{'games': 3, 'wins': 0, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}",0,Coastal,ACC,2005,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",150,Duke,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 7, 'wins': 1, 'losses': 6, 'ties': 0}",0,,MEAC,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2448,North Carolina A&T,"{'games': 3, 'wins': 0, 'losses': 3, 'ties': 0}","{'games': 9, 'wins': 2, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,Coastal,ACC,2005,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",59,Georgia Tech,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",0,,Western Athletic,2005,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",2440,Nevada,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,West,Mid-American,2005,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2711,Western Michigan,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,,Western Athletic,2005,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",62,Hawai'i,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 5, 'losses': 7, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,East,SWAC,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2296,Jackson State,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,East,Sun Belt,2005,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",2032,Arkansas State,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 6, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 8, 'losses': 0, 'ties': 0}",0,,Pac-10,2005,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",30,USC,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}","{'games': 13, 'wins': 12, 'losses': 1, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,,Pac-10,2005,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",24,Stanford,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 7, 'wins': 1, 'losses': 6, 'ties': 0}",0,,OVC,2005,"{'games': 3, 'wins': 0, 'losses': 3, 'ties': 0}",2634,Tennessee State,"{'games': 3, 'wins': 1, 'losses': 2, 'ties': 0}","{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}"
"{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}",0,,Pac-10,2005,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",25,California,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",0,,Pioneer,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",294,Jacksonville,"{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}","{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,West,Conference USA,2005,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",248,Houston,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 6, 'losses': 6, 'ties': 0}"
"{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}",0,West,Mid-American,2005,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",2459,Northern Illinois,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Southern,2005,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2717,Western Carolina,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}"
"{'games': 7, 'wins': 1, 'losses': 6, 'ties': 0}",0,North,Atlantic 10,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",111,Northeastern,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,NEC,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",399,UAlbany,"{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,West,SEC,2005,"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",333,Alabama,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,,OVC,2005,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2635,Tennessee Tech,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}",0,,Big Ten,2005,"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",194,Ohio State,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}"
"{'games': 9, 'wins': 4, 'losses': 5, 'ties': 0}",0,,Big Ten,2005,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",2509,Purdue,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,,MEAC,2005,"{'games': 3, 'wins': 1, 'losses': 2, 'ties': 0}",2065,Bethune-Cookman,"{'games': 3, 'wins': 2, 'losses': 1, 'ties': 0}","{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}"
"{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}",0,,Pac-10,2005,"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",26,UCLA,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,,OVC,2005,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}",2535,Samford,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}"
"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",0,,Sun Belt,2005,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2393,Middle Tennessee,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",0,,Big Ten,2005,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",127,Michigan State,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,East,SEC,2005,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",2633,Tennessee,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",0,,Great West,2005,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}",253,Southern Utah,"{'games': 3, 'wins': 0, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 1, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,,Western Athletic,2005,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2348,Louisiana Tech,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}",0,,Western Athletic,2005,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}",166,New Mexico State,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 12, 'wins': 0, 'losses': 12, 'ties': 0}"
"{'games': 8, 'wins': 8, 'losses': 0, 'ties': 0}",0,,OVC,2005,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",2197,Eastern Illinois,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,East,Mid-American,2005,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",189,Bowling Green,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Ivy,2005,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",172,Cornell,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}"
"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",0,,MVFC,2005,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",2710,Western Illinois,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",0,,Southland,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",326,Texas State,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}"
"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}",0,,Metro Atlantic Athletic,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2325,La Salle,"{'games': 3, 'wins': 0, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",0,,Southland,2005,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}",2545,SE Louisiana,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,,Big East,2005,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",97,Louisville,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}"
"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",0,,Patriot,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2230,Fordham,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 12, 'wins': 2, 'losses': 10, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,West,Mid-American,2005,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2199,Eastern Michigan,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Big Sky,2005,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2502,Portland State,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}",0,,Metro Atlantic Athletic,2005,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2368,Marist,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,East,Sun Belt,2005,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",309,Louisiana,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",0,,Patriot,2005,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2329,Lehigh,"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}"
"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",0,,Southland,2005,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",2617,Stephen F. Austin,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,,Big Sky,2005,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",331,Eastern Washington,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}",0,,Pac-10,2005,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",9,Arizona State,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,East,Mid-American,2005,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",195,Ohio,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,,Pac-10,2005,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",204,Oregon State,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",0,,Pac-10,2005,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",2483,Oregon,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",0,,Western Athletic,2005,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",328,Utah State,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 9, 'wins': 4, 'losses': 5, 'ties': 0}",0,,Mountain West,2005,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",2005,Air Force,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",0,,Mountain West,2005,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2751,Wyoming,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,East,SEC,2005,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",238,Vanderbilt,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,North,Big 12,2005,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",66,Iowa State,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,East,Mid-American,2005,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}",2084,Buffalo,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,West,SEC,2005,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",145,Ole Miss,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Big East,2005,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",58,South Florida,"{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 6, 'losses': 6, 'ties': 0}"
"{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}",0,,Big East,2005,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",41,UConn,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
